"DAY_OF_MONTH","DAY_OF_WEEK","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_DEL15","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE"
"20528",2,4,19805,2,2311,14100,13930,2,"1",0,0,678
"233598",13,1,19930,3,831,14747,13830,1,"0",0,0,2640
"134295",7,2,19930,3,871,12173,10299,2,"1",0,0,2777
"263186",14,2,20304,13,5615,10372,13930,1,"0",0,0,1013
"275580",15,3,19393,15,446,12191,10423,1,"0",0,0,148
"82530",5,7,20378,16,5795,11298,14107,1,"0",0,0,868
"303509",16,4,20452,17,3439,14893,11292,1,"0",0,0,909
"66477",4,6,20436,7,647,11193,11292,1,"0",0,0,1069
"210236",11,6,19790,5,131,10397,11996,2,"1",0,0,153
"527447",28,2,19393,15,2145,14679,10140,1,"0",0,0,628
"72391",4,6,20398,10,4246,11298,13485,1,"0",0,0,821
"266123",14,2,19790,5,1170,11057,12478,1,"0",0,0,541
"227365",12,7,20366,6,4441,11618,14524,1,"0",0,0,277
"13648",1,3,19977,14,1758,10529,11292,1,"0",0,0,1671
"182979",10,5,19805,2,2624,15304,13303,1,"0",0,0,204
"337786",18,6,20397,12,5025,11278,12448,1,"0",0,0,860
"295113",16,4,20378,16,5774,10980,11298,2,"1",0,0,695
"208294",11,6,19393,15,4144,11292,14869,1,"0",0,0,391
"572342",30,4,20304,13,4305,11109,14869,1,"0",0,0,411
"325762",17,5,19690,9,326,12173,13830,2,"1",0,0,100
"190087",10,5,19805,2,1023,13303,11433,1,"0",0,0,1145
"128930",7,2,19393,15,1193,14107,15016,1,"0",0,0,1262
"15620",1,3,19930,3,1347,14831,14747,1,"1",0,0,696
"523270",28,2,20397,12,5401,12197,11278,1,"0",0,0,234
"512568",27,1,19393,15,358,12191,11697,1,"0",0,0,957
"298615",16,4,19805,2,22,11057,14107,1,"0",0,0,1773
"44393",3,5,20397,12,5057,11057,11953,1,"0",0,0,388
"304921",16,4,19393,15,12,12191,11259,2,"1",0,0,239
"31516",2,4,20304,13,3305,14057,14831,1,"0",0,0,569
"139314",8,3,19805,2,2260,10721,14107,1,"0",0,0,2300
"415203",22,3,20398,10,3972,13930,11193,1,"0",0,0,264
"405537",22,3,19790,5,2582,10397,11042,1,"0",0,0,554
"428197",23,4,19977,14,1271,11292,11298,1,"0",0,0,641
"429507",23,4,20363,1,4857,11267,11433,1,"0",0,0,166
"440312",23,4,20452,17,3610,13930,11433,1,"0",0,0,235
"264046",14,2,20363,1,5034,13487,13198,1,"1",0,0,393
"14776",1,3,20409,4,660,14100,10721,1,"0",0,0,280
"292754",16,4,19930,3,1990,14057,14869,2,"1",0,0,630
"44782",3,5,19805,2,699,14107,11884,1,"0",0,0,1020
"77576",5,7,20398,10,3840,11298,14783,1,"0",0,0,364
"92706",5,7,20368,8,401,15412,11618,2,"0",0,0,631
"379342",20,1,19790,5,629,12889,11433,1,"0",0,0,1749
"141159",8,3,20409,4,1534,15304,10529,2,"1",0,0,1111
"172752",9,4,19393,15,376,15304,10821,1,"0",0,0,842
"63235",4,6,19790,5,1539,12953,10397,1,"0",0,0,762
"543620",29,3,19393,15,1699,13796,14869,1,"0",0,0,588
"472555",25,6,19393,15,3675,13342,11697,1,"0",0,0,1243
"416022",22,3,20397,12,5157,11057,14696,1,"0",0,0,534
"424539",23,4,19805,2,2764,10721,14100,1,"0",0,0,280
"419313",22,3,20409,4,145,10721,11057,1,"0",0,0,728
"263443",14,2,20304,13,5912,15376,14771,1,"0",0,0,751
"170255",9,4,20416,11,164,13204,10732,1,"0",0,0,1129
"429097",23,4,20452,17,4395,14100,10994,1,"0",0,0,550
"144465",8,3,20304,13,5976,14771,13388,2,"0",0,0,193
"491041",26,7,20378,16,6294,12264,15412,1,"0",0,0,420
"97144",5,7,20304,13,5891,13367,13930,1,"0",0,0,139
"400501",21,2,19393,15,1183,12892,14893,1,"0",0,0,373
"270835",14,2,19393,15,704,14683,13232,1,"0",0,0,1036
"482156",26,7,19393,15,3684,13204,10397,1,"0",0,0,404
"411057",22,3,19805,2,1274,14107,10140,1,"0",0,0,328
"61272",4,6,19930,3,364,14747,14679,1,"0",0,0,1050
"337472",18,6,20398,10,4269,14689,11298,1,"0",0,0,1316
"458385",24,5,19790,5,490,12478,14771,1,"0",0,0,2586
"223341",12,7,20304,13,3335,14057,14893,1,"1",0,0,479
"579708",31,5,20409,4,2090,11278,10721,1,"0",0,0,399
"68678",4,6,20397,12,5332,10599,11057,2,"1",0,0,350
"202331",11,6,19393,15,4219,14893,14679,1,"0",0,0,480
"97103",5,7,20304,13,5846,11292,13851,1,"0",0,0,495
"562455",30,4,20398,10,3906,13930,14633,1,"0",0,0,268
"108475",6,1,19393,15,742,12758,12173,1,"0",0,0,163
"470315",25,6,20378,16,5975,11775,11298,1,"0",0,0,737
"95924",5,7,20304,13,3929,10397,10980,1,"0",0,0,106
"562655",30,4,20409,4,1214,11298,10721,1,"0",0,0,1562
"522066",28,2,19977,14,243,11292,14771,1,"0",0,0,967
"417119",22,3,19977,14,2007,14122,13930,1,"0",0,0,413
"363749",20,1,20366,6,4294,11618,14685,2,"1",0,0,708
"229795",12,7,19977,14,2293,12892,11292,1,"0",0,0,862
"290200",15,3,19790,5,3022,10721,12478,1,"0",0,0,187
"328863",17,5,19790,5,2078,14869,13495,1,"0",0,0,1428
"491673",26,7,20397,12,5327,14100,15016,1,"0",0,0,814
"543534",29,3,19393,15,5760,13796,10800,1,"0",0,0,325
"300771",16,4,19790,5,2279,12478,13204,1,"0",0,0,944
"562403",30,4,20398,10,3844,15249,13303,1,"0",0,0,402
"69524",4,6,19805,2,1091,14843,13303,1,"0",0,0,1045
"485264",26,7,19930,3,125,14057,10299,1,"0",0,0,1542
"57600",3,5,19393,15,792,11292,10994,1,"0",0,0,1449
"92950",5,7,20409,4,135,12478,14107,2,"1",0,0,2153
"177677",10,5,19393,15,266,10140,14107,1,"0",0,0,328
"362941",19,7,20304,13,5885,12266,10372,1,"0",0,0,913
"137861",8,3,20409,4,644,14027,11618,1,"0",0,0,1023
"545043",29,3,20378,16,5896,14107,12954,1,"0",0,0,355
"203462",11,6,19805,2,1566,11298,13851,2,"1",0,0,175
"524861",28,2,20304,13,4250,14869,12003,1,"0",0,0,463
"204839",11,6,20304,13,5416,13891,14771,1,"0",0,0,363
"86404",5,7,19393,15,3809,11259,14107,1,"0",0,0,879
"53950",3,5,19805,2,2148,10721,11278,1,"0",0,0,399
"523076",28,2,20397,12,5236,11278,12197,2,"1",0,0,234
"573544",30,4,19977,14,2134,12266,13495,1,"0",0,0,305
"279182",15,3,19805,2,1422,11298,10994,1,"0",0,0,987
"241867",13,1,20416,11,239,10721,14635,1,"0",0,0,1249
"469997",25,6,19393,15,3087,12339,14107,2,"0",0,0,1488
"163965",9,4,19805,2,1054,13303,10721,1,"0",0,0,1258
"183517",10,5,19790,5,1593,10721,12953,1,"0",0,0,184
"322915",17,5,20416,11,595,13930,12266,1,"1",0,0,925
"66061",4,6,19805,2,1714,11298,14262,1,"0",0,0,1126
"119448",7,2,19805,2,613,14107,13871,1,"0",0,0,1037
"163817",9,4,19805,2,1988,11057,14683,1,"0",0,0,1095
"435107",23,4,20304,13,5458,12266,10397,1,"0",0,0,689
"471138",25,6,19805,2,2071,10693,11057,1,"0",0,0,328
"495348",26,7,19805,2,1040,13487,14107,1,"0",0,0,1276
"265788",14,2,19790,5,807,12478,13487,1,"0",0,0,1029
"503773",27,1,19790,5,2741,13930,12953,1,"0",0,0,733
"167908",9,4,19977,14,774,11292,11003,1,"0",0,0,692
"369936",20,1,20378,16,6019,12264,11057,1,"0",0,0,322
"565232",30,4,19393,15,1822,13232,11057,1,"0",0,0,584
"598393",31,5,19790,5,2443,11433,13204,1,"0",0,0,957
"61635",4,6,19930,3,1321,14771,14057,1,"0",0,0,550
"590999",31,5,19393,15,1488,13232,14679,1,"0",0,0,1728
"427267",23,4,19790,5,2931,13930,12953,1,"0",0,0,733
"84081",5,7,20416,11,220,14635,13930,1,"1",0,0,1120
"366390",20,1,20304,13,3591,13232,13487,1,"0",0,0,349
"185402",10,5,19790,5,1100,10599,10397,1,"0",0,0,134
"85878",5,7,19393,15,4244,10721,10821,1,"0",0,0,369
"65941",4,6,19805,2,626,11057,14100,1,"0",0,0,449
"434753",23,4,20304,13,5066,13930,11027,2,"1",0,0,444
"550707",29,3,20304,13,5059,13930,10967,1,"0",0,0,339
"108700",6,1,19393,15,993,12892,12889,1,"0",0,0,236
"343063",18,6,20304,13,3418,14831,12892,1,"0",0,0,308
"236037",13,1,19977,14,1788,13204,12266,1,"0",0,0,854
"156444",8,3,20452,17,5891,10721,11618,1,"0",0,0,200
"35698",2,4,20363,1,5002,14098,10397,1,"0",0,0,508
"193211",10,5,20304,13,3118,11298,14109,1,"0",0,0,462
"463915",25,6,20409,4,2779,10721,11618,1,"0",0,0,200
"371898",20,1,20416,11,710,11697,12953,2,"0",0,0,1076
"264756",14,2,20397,12,5547,11193,14100,1,"0",0,0,507
"176402",9,4,19393,15,1251,11292,13851,1,"0",0,0,495
"335453",18,6,19393,15,5599,12191,11292,2,"0",0,0,883
"372396",20,1,20398,10,3992,10990,11057,1,"0",0,0,245
"34887",2,4,19977,14,479,12892,11618,2,"1",0,0,2454
"25356",2,4,20397,12,5446,11057,11996,1,"0",0,0,75
"317119",17,5,19393,15,1433,13796,14107,1,"0",0,0,646
"543607",29,3,19393,15,1460,13796,14679,1,"0",0,0,446
"516263",27,1,19805,2,547,14771,14100,1,"0",0,0,2521
"281657",15,3,19805,2,1895,12889,11057,1,"0",0,0,1916
"403131",22,3,20398,10,3616,11066,12953,1,"0",0,0,479
"313141",17,5,20368,8,1308,12451,11193,1,"0",0,0,613
"96427",5,7,20304,13,5117,11292,11865,1,"0",0,0,313
"74330",4,6,20304,13,3668,12280,14869,1,"0",0,0,188
"227454",12,7,20366,6,4040,12266,10397,1,"0",0,0,689
"417395",22,3,19977,14,1564,10721,13930,1,"0",0,0,867
"398142",21,2,20304,13,4076,13487,11637,1,"0",0,0,223
"553313",29,3,20436,7,292,11292,15304,1,"0",0,0,1506
"357005",19,7,19790,5,736,11298,13487,1,"0",0,0,852
"206229",11,6,19805,2,725,11986,14107,1,"0",0,0,1574
"293939",16,4,19790,5,1176,10792,10397,1,"0",0,0,712
"523866",28,2,19805,2,2094,11057,10693,1,"0",0,0,328
"434338",23,4,20304,13,4005,10713,14747,1,"0",0,0,399
"35888",2,4,20366,6,3984,13930,11193,2,"1",0,0,264
"394758",21,2,20363,1,5039,11203,11433,1,"0",0,0,363
"573780",30,4,19977,14,1854,14869,11618,1,"0",0,0,1969
"125152",7,2,19977,14,514,11697,12266,1,"0",0,0,966
"297887",16,4,20398,10,4048,13930,13230,2,"0",0,0,594
"238486",13,1,19393,15,301,10800,14893,1,"0",0,0,358
"492493",26,7,19805,2,1101,15304,13930,1,"0",0,0,1011
"195363",10,5,20304,13,5979,13930,10693,1,"0",0,0,409
"409085",22,3,19393,15,6001,13796,13891,1,"0",0,0,362
"464176",25,6,19930,3,9,13204,14747,1,"0",0,0,2554
"245681",13,1,19690,9,46,13830,14831,1,"0",0,0,2355
"510561",27,1,20304,13,4579,11823,10397,1,"0",0,0,508
"494444",26,7,20378,16,6150,12266,10599,1,"0",0,0,562
"179543",10,5,19393,15,571,13232,10397,1,"0",0,0,591
"105609",6,1,20416,11,647,12265,11697,1,"0",0,0,1176
"199467",11,6,19977,14,1860,14843,12266,2,"1",0,0,2007
"236769",13,1,19977,14,481,14771,14057,1,"0",0,0,550
"394861",21,2,20366,6,4411,13930,15016,1,"0",0,0,258
"186638",10,5,20397,12,5660,14492,11278,2,"1",0,0,227
"275530",15,3,19393,15,671,11697,15016,1,"0",0,0,1057
"325248",17,5,20398,10,3993,11298,12896,2,"1",0,0,282
"386900",21,2,19790,5,2324,11618,13487,1,"0",0,0,1008
"124714",7,2,19977,14,1209,13930,14122,1,"0",0,0,413
"236680",13,1,19977,14,566,10821,13930,1,"0",0,0,621
"549660",29,3,20304,13,3461,14262,14771,1,"0",0,0,421
"330411",17,5,20363,1,5454,10397,10980,1,"0",0,0,106
"171276",9,4,20363,1,5089,13931,12953,1,"0",0,0,296
"482465",26,7,19393,15,4593,13244,10821,1,"0",0,0,787
"365339",20,1,19805,2,592,11298,12889,2,"1",0,0,1055
"284351",15,3,20304,13,5723,11638,14771,1,"0",0,0,158
"415410",22,3,20398,10,4182,14783,11298,2,"1",0,0,364
"504320",27,1,20452,17,4496,11995,12953,1,"0",0,0,461
"515004",27,1,20368,8,79,13871,12889,1,"0",0,0,1099
"486493",26,7,19790,5,633,10397,11292,1,"0",0,0,1199
"596258",31,5,19805,2,2438,11298,11292,1,"0",0,0,641
"42876",3,5,19805,2,1245,14122,13930,1,"0",0,0,413
"479911",26,7,20409,4,535,15070,11697,2,"1",0,0,1118
"111756",6,1,19805,2,891,14107,13930,1,"0",0,0,1440
"184024",10,5,19790,5,2047,10397,15304,1,"0",0,0,406
"189546",10,5,20397,12,5076,11057,10980,1,"0",0,0,241
"74104",4,6,20304,13,3432,14908,14831,1,"0",0,0,342
"123244",7,2,19790,5,2395,14027,12953,1,"0",0,0,1035
"283148",15,3,20304,13,3834,10469,13487,1,"0",0,0,426
"218042",12,7,19393,15,5370,11259,10821,1,"0",0,0,1209
"442989",24,5,20368,8,88,14570,12889,1,"0",0,0,345
"458892",24,5,19790,5,1127,10397,12339,2,"1",0,0,432
"293848",16,4,19790,5,1106,10868,10397,1,"0",0,0,192
"285815",15,3,20398,10,3670,14524,13303,1,"0",0,0,825
"347823",19,7,19790,5,2281,12339,10397,1,"0",0,0,432
"112998",6,1,19790,5,2079,10721,11433,1,"0",0,0,632
"228382",12,7,20409,4,1734,14027,11278,2,"1",0,0,857
"492698",26,7,19805,2,2113,11057,12451,1,"0",0,0,328
"566431",30,4,20397,12,5239,11617,11057,1,"0",0,0,221
"82526",5,7,20378,16,5792,15370,11298,1,"0",0,0,237
"144195",8,3,20304,13,5669,13930,11637,1,"0",0,0,557
"129453",7,2,20398,10,4061,11778,11298,1,"0",0,0,227
"258941",14,2,19805,2,1241,11298,14747,1,"0",0,0,1660
"536055",28,2,19930,3,1923,12892,14771,1,"0",0,0,337
"250190",13,1,19790,5,2053,10397,10792,2,"0",0,0,712
"334203",18,6,19393,15,4396,14893,13891,2,"1",0,0,390
"421933",22,3,19790,5,1863,10397,13303,1,"0",0,0,594
"491864",26,7,19805,2,217,11057,12478,1,"0",0,0,541
"93809",5,7,19930,3,652,14057,11298,1,"0",0,0,1616
"434320",23,4,20304,13,3989,12892,15376,1,"0",0,0,451
"575090",30,4,19393,15,1725,14635,10821,1,"0",0,0,919
"320241",17,5,20363,1,4953,12953,14524,2,"0",0,0,292
"497378",26,7,20304,13,4265,13487,10739,1,"0",0,0,114
"119728",7,2,19805,2,1865,11278,11057,1,"0",0,0,331
"115367",6,1,20398,10,3815,14122,12953,1,"0",0,0,335
"370785",20,1,19805,2,196,10397,11298,2,"1",0,0,731
"214462",12,7,19805,2,2401,11298,15304,1,"0",0,0,929
"513761",27,1,19393,15,1404,13891,14893,2,"1",0,0,390
"293101",16,4,19805,2,1855,11057,11278,1,"0",0,0,331
"290595",15,3,20363,1,5303,10868,10397,1,"0",0,0,192
"577863",30,4,20452,17,3431,11618,14492,1,"0",0,0,416
"389800",21,2,20416,11,985,11433,13495,1,"0",0,0,926
"70134",4,6,20416,11,960,14635,11042,2,"1",0,0,1025
"209530",11,6,19930,3,843,14747,14262,1,"0",0,0,987
"356773",19,7,19790,5,31,10397,11298,2,"1",0,0,731
"25712",2,4,19805,2,1459,10423,12892,1,"0",0,0,1242
"484897",26,7,20409,4,1223,11278,13204,1,"0",0,0,759
"575844",30,4,20398,10,3990,13930,10792,1,"0",0,0,473
"534565",28,2,20366,6,4170,11618,12339,1,"0",0,0,645
"489269",26,7,19977,14,1953,12953,13930,1,"0",0,0,733
"53467",3,5,19930,3,1977,14747,12889,1,"0",0,0,867
"389965",21,2,20304,13,5259,13871,11292,1,"0",0,0,472
"519358",28,2,20398,10,3387,11203,13930,1,"0",0,0,213
"72268",4,6,20398,10,4161,13303,11193,1,"0",0,0,948
"415408",22,3,20398,10,4181,14633,13930,1,"0",0,0,268
"112996",6,1,19790,5,2078,13495,14869,2,"0",0,0,1428
"498846",26,7,20363,1,5450,10185,10397,1,"0",0,0,500
"492805",26,7,20416,11,396,12889,14100,1,"0",0,0,2176
"537601",28,2,19790,5,1567,13930,14869,1,"0",0,0,1250
"236520",13,1,19977,14,722,14679,14771,1,"0",0,0,447
"593853",31,5,20436,7,910,14635,10792,1,"0",0,0,1144
"513662",27,1,19393,15,190,13796,14679,1,"0",0,0,446
"591726",31,5,19393,15,2344,14679,12889,2,"1",0,0,258
"237224",13,1,20452,17,4461,11057,11624,1,"1",0,0,736
"512429",27,1,19393,15,1685,11697,11278,1,"0",0,0,899
"421137",22,3,19790,5,1170,11057,12478,1,"0",0,0,541
"166310",9,4,19790,5,2009,13204,12339,1,"0",0,0,829
"157417",9,4,20398,10,3642,11298,10185,1,"0",0,0,285
"510104",27,1,20304,13,3940,12264,11433,2,"1",0,0,383
"505926",27,1,19805,2,1492,11298,11066,2,"1",0,0,926
"135971",7,2,20304,13,3810,12156,14869,1,"0",0,0,402
"536346",28,2,19805,2,1824,14122,11057,1,"0",0,0,366
"271423",15,3,20398,10,3337,13930,13871,1,"0",0,0,416
"329803",17,5,19790,5,2972,13487,13930,1,"0",0,0,334
"341307",18,6,20452,17,4594,13487,11278,1,"0",0,0,931
"254999",14,2,19790,5,1967,10397,14986,1,"0",0,0,444
"89791",5,7,20397,12,5042,11278,11267,1,"0",0,0,391
"450302",24,5,19393,15,1415,15016,14100,1,"0",0,0,814
"141970",8,3,20436,7,1103,13204,12889,1,"0",0,0,2039
"38208",2,4,20363,1,5279,10208,10397,1,"0",0,0,143
"102165",6,1,20304,13,5595,15376,14771,1,"0",0,0,751
"436383",23,4,19393,15,2097,10821,11193,2,"0",0,0,430
"65736",4,6,20409,4,1627,11618,13204,1,"1",0,0,937
"137165",7,2,20363,1,5116,13198,11193,1,"0",0,0,539
"57952",3,5,19393,15,166,12191,10994,2,"0",0,0,928
"223917",12,7,20304,13,3894,12323,10397,1,"1",0,0,377
"593500",31,5,19805,2,665,11057,11298,1,"0",0,0,936
"571312",30,4,20304,13,3390,14771,12892,1,"0",0,0,337
"127230",7,2,19393,15,1446,11292,14107,1,"0",0,0,602
"551152",29,3,20304,13,5557,14689,14771,1,"0",0,0,262
"33579",2,4,19977,14,2314,13930,11292,1,"0",0,0,888
"243242",13,1,20304,13,3895,13487,11618,2,"1",0,0,1008
"51821",3,5,20368,8,1399,12451,11193,2,"0",0,0,613
"139146",8,3,19805,2,536,14107,14831,1,"0",0,0,621
"332688",18,6,20363,1,4940,14122,12478,2,"1",0,0,340
"524178",28,2,20416,11,374,10732,11697,1,"0",0,0,982
"299841",16,4,19790,5,1446,14771,10397,2,"1",0,0,2139
"170197",9,4,20416,11,1198,13204,13198,2,"0",0,0,1072
"390252",21,2,20304,13,5579,14771,14689,1,"1",0,0,262
"504956",27,1,20378,16,6354,13422,12266,1,"0",0,0,427
"313288",17,5,20409,4,2,11697,12478,1,"0",0,0,1069
"108816",6,1,19393,15,1800,12953,15016,1,"0",0,0,888
"168888",9,4,20398,10,4035,11267,12953,2,"1",0,0,549
"435459",23,4,20304,13,5838,11603,14771,1,"1",0,0,451
"484597",26,7,20398,10,3790,12945,11298,1,"0",0,0,785
"539327",29,3,20409,4,1967,12197,14027,2,"1",0,0,1056
"406649",22,3,19393,15,410,10140,11259,1,"0",0,0,580
"168962",9,4,20398,10,4100,11298,11921,1,"0",0,0,773
"161993",9,4,20363,1,5259,10397,13367,1,"0",0,0,633
"424896",23,4,19790,5,733,14492,10721,1,"0",0,0,612
"303534",16,4,20452,17,3468,11292,13198,1,"0",0,0,533
"295666",16,4,20397,12,5403,11057,12197,1,"0",0,0,564
"26712",2,4,20416,11,906,11292,12266,1,"0",0,0,862
"459961",24,5,19790,5,2055,10397,11259,1,"0",0,0,721
"92047",5,7,20452,17,6126,14576,12478,2,"1",0,0,264
"294388",16,4,20452,17,4511,11278,13495,1,"0",0,0,969
"453405",24,5,19690,9,126,12173,13830,1,"0",0,0,100
"531337",28,2,20304,13,3059,11433,13930,1,"0",0,0,235
"547754",29,3,19790,5,1715,13487,10397,1,"0",0,0,907
"471034",25,6,19805,2,1953,12892,11298,1,"0",0,0,1235
"457808",24,5,19805,2,616,15016,13930,1,"0",0,0,258
"512655",27,1,19393,15,1383,12191,15370,1,"0",0,0,453
"364288",20,1,20409,4,1138,10423,10721,1,"0",0,0,1698
"93896",5,7,19930,3,824,10299,13830,1,"0",0,0,2797
"222068",12,7,19805,2,1564,11298,14683,1,"0",0,0,247
"589920",31,5,19393,15,715,11423,15016,1,"0",0,0,259
"305392",16,4,19393,15,1398,12892,14893,1,"0",0,0,373
"529327",28,2,20436,7,1131,13485,13204,2,"1",0,0,1109
"47972",3,5,19977,14,2064,13204,11292,1,"0",0,0,1546
"345595",19,7,19393,15,2709,14893,14057,1,"0",0,0,479
"84056",5,7,19805,2,1332,14893,14107,1,"0",0,0,647
"98040",6,1,20409,4,28,13204,11618,1,"0",0,0,937
"11584",1,3,20304,13,3468,14869,14679,1,"0",0,0,626
"333656",18,6,19393,15,3031,14107,10423,1,"0",0,0,872
"495653",26,7,20436,7,823,15356,14635,1,"0",0,0,1028
"398279",21,2,20304,13,4214,11921,14869,1,"0",0,0,216
"89509",5,7,20378,16,6226,12264,10721,1,"0",0,0,413
"440324",23,4,20452,17,3625,13871,13930,2,"1",0,0,416
"471449",25,6,20416,11,315,15304,12266,1,"0",0,0,787
"61015",4,6,20397,12,5600,15412,11057,1,"0",0,0,177
"532581",28,2,20363,1,5412,13487,11267,1,"0",0,0,574
"276175",15,3,19393,15,265,13198,11259,1,"0",0,0,461
"590886",31,5,19393,15,538,13232,11259,1,"0",0,0,793
"137907",8,3,20409,4,733,13204,14843,2,"1",0,0,1189
"347596",19,7,19790,5,1983,10397,14685,1,"0",0,0,214
"276829",15,3,19393,15,2033,13891,14107,1,"0",0,0,325
"382304",20,1,19393,15,942,12191,13198,1,"0",0,0,666
"360483",19,7,20398,10,3692,13930,11067,2,"1",0,0,135
"19291",2,4,19930,3,149,14831,12758,1,"0",0,0,2384
"80643",5,7,19790,5,2120,10397,13232,1,"0",0,0,591
"548943",29,3,19790,5,2811,11278,10397,1,"0",0,0,547
"451490",24,5,19805,2,1404,11292,14107,1,"0",0,0,602
"361044",19,7,20409,4,2067,12197,14027,1,"0",0,0,1056
"93186",5,7,20409,4,698,13204,12953,1,"0",0,0,950
"378521",20,1,19805,2,2529,13930,13204,1,"0",0,0,1005
"323146",17,5,20304,13,2988,14107,16218,1,"0",0,0,160
"14816",1,3,20409,4,745,12478,14254,1,"0",0,0,1617
"81237",5,7,19790,5,2694,10397,14908,1,"1",0,0,1919
"383031",20,1,19393,15,401,13232,11193,2,"0",0,0,249
"427141",23,4,19790,5,2798,10397,14986,1,"0",0,0,444
"380970",20,1,19790,5,2227,10397,11697,1,"0",0,0,581
"317934",17,5,20398,10,3747,11298,11193,2,"0",0,0,812
"569659",30,4,19790,5,1944,10397,12892,1,"0",0,0,1947
"314763",17,5,20304,13,5980,13487,11292,1,"0",0,0,680
"295854",16,4,19805,2,313,14679,11298,1,"1",0,0,1171
"339590",18,6,19790,5,1306,11193,14869,1,"0",0,0,1450
"51988",3,5,20398,10,3325,11298,14986,1,"0",0,0,945
"449440",24,5,19393,15,729,14057,15016,1,"0",0,0,1708
"109558",6,1,19393,15,349,14057,14107,1,"0",0,0,1009
"369739",20,1,20363,1,4894,11193,11278,1,"1",0,0,411
"221247",12,7,20378,16,5944,10561,11298,2,"0",0,0,1271
"98259",6,1,20409,4,533,10529,15304,1,"0",0,0,1111
"310700",16,4,19393,15,1003,10397,13342,1,"0",0,0,669
"595457",31,5,20368,8,27,12889,11603,1,"0",0,0,700
"171456",9,4,19393,15,1309,13296,13204,1,"0",0,0,1142
"105365",6,1,19805,2,1326,11298,10423,1,"0",0,0,190
"369473",20,1,19393,15,1693,15370,11292,1,"0",0,0,541
"433935",23,4,20304,13,3670,11577,11433,1,"0",0,0,164
"431623",23,4,20397,12,5262,11057,13244,1,"1",0,0,511
"315276",17,5,19977,14,1812,14771,14570,1,"0",0,0,192
"407451",22,3,19393,15,890,11259,12892,1,"0",0,0,1246
"323181",17,5,20304,13,3024,12892,14869,1,"0",0,0,590
"165316",9,4,19790,5,1148,14869,13796,1,"0",0,0,588
"69588",4,6,19805,2,1170,10721,13303,2,"1",0,0,1258
"159830",9,4,20304,13,3727,13487,10620,1,"0",0,0,748
"244691",13,1,19393,15,1559,11259,14683,1,"0",0,0,247
"576443",30,4,19690,9,376,12173,13830,1,"0",0,0,100
"334346",18,6,19393,15,5026,15304,11066,1,"0",0,0,829
"547642",29,3,19790,5,1619,10397,10980,1,"0",0,0,106
"564053",30,4,19805,2,2824,11298,15376,2,"1",0,0,813
"333565",18,6,19393,15,5679,13851,12191,2,"0",0,0,419
"241480",13,1,19805,2,2022,11057,15304,1,"0",0,0,507
"10233",1,3,19690,9,349,13830,12982,1,"0",0,0,201
"366342",20,1,20304,13,3551,11433,11537,1,"0",0,0,332
"439742",23,4,20436,7,1095,12391,13204,1,"0",0,0,971
"261275",14,2,20378,16,6028,10423,12264,1,"1",0,0,1297
"323723",17,5,20304,13,3662,14869,13871,1,"0",0,0,840
"181528",10,5,20409,4,16,14771,12478,1,"0",0,0,2586
"201866",11,6,19393,15,4441,14107,13487,1,"0",0,0,1276
"118149",6,1,20363,1,4838,14492,14122,1,"0",0,0,328
"386023",21,2,19790,5,1514,11057,12478,1,"0",0,0,541
"57098",3,5,19393,15,3299,10821,11433,2,"0",0,0,409
"247417",13,1,20452,17,5941,12478,10721,1,"0",0,0,187
"515524",27,1,20409,4,514,12954,12478,1,"0",0,0,2465
"586810",31,5,20304,13,4303,11433,11823,1,"0",0,0,128
"445092",24,5,20304,13,3425,14869,14747,2,"1",0,0,689
"435261",23,4,20304,13,5623,12892,13476,1,"0",0,0,266
"172303",9,4,19393,15,1740,14747,14893,1,"0",0,0,605
"256184",14,2,19977,14,661,13204,12264,1,"0",0,0,758
"248791",13,1,20397,12,5539,11278,10868,1,"0",0,0,408
"363284",19,7,20363,1,5277,11433,12339,1,"0",0,0,231
"52582",3,5,20397,12,5535,14122,11057,2,"1",0,0,366
"89478",5,7,20378,16,6308,11298,12266,1,"0",0,0,224
"160788",9,4,20304,13,5298,13871,14771,1,"0",0,0,1433
"354090",19,7,19805,2,1047,11697,14100,1,"0",0,0,992
"76265",4,6,19977,14,338,11618,13495,1,"0",0,0,1167
"591517",31,5,19393,15,2061,14107,13891,1,"0",0,0,325
"184651",10,5,19790,5,2602,11278,10397,1,"0",0,0,547
"533501",28,2,19393,15,1031,11066,10821,1,"0",0,0,337
"282815",15,3,20304,13,3571,10397,14696,1,"0",0,0,566
"41453",3,5,20378,16,5839,13476,14107,1,"0",0,0,598
"267125",14,2,19977,14,1646,14027,11618,1,"0",0,0,1023
"246403",13,1,19805,2,826,12953,10397,1,"0",0,0,762
"59174",4,6,19393,15,3170,10693,13495,1,"1",0,0,471
"233063",13,1,20409,4,1735,10721,13487,1,"0",0,0,1124
"569619",30,4,19790,5,1908,12892,12478,1,"0",0,0,2475
"152676",8,3,19393,15,1859,11292,11697,1,"0",0,0,1703
"88706",5,7,19393,15,1442,14747,14107,2,"0",0,0,1107
"274770",15,3,19393,15,63,10821,10693,1,"0",0,0,587
